id_parcela;id_contrato;numero_parcela;data_vencimento;data_pagamento;valor_devido;valor_pago;status_parcela;dias_atraso;categoria_aging
2778;CTR00066;6;2023-09-30;2023-09-28;855,26;843,47;PAGO_EM_DIA;0;EM_DIA
2779;CTR00066;7;2023-10-31;2023-10-31;855,26;838,63;PAGO_EM_DIA;0;EM_DIA
2780;CTR00066;8;2023-11-30;2023-11-30;855,26;848,29;PAGO_EM_DIA;0;EM_DIA
2781;CTR00066;9;2023-12-31;2023-12-29;855,26;852,53;PAGO_EM_DIA;0;EM_DIA
2782;CTR00066;10;2024-01-31;2024-01-28;855,26;842,23;PAGO_EM_DIA;0;EM_DIA
2783;CTR00066;11;2024-02-28;2024-02-28;855,26;852,21;PAGO_EM_DIA;0;EM_DIA
2784;CTR00066;12;2024-03-31;2024-03-30;855,26;854,29;PAGO_EM_DIA;0;EM_DIA
2785;CTR00067;1;2025-08-03;2025-08-03;730,68;729,46;PAGO_EM_DIA;0;EM_DIA
2786;CTR00067;2;2025-09-03;2025-09-03;730,68;727,5;PAGO_EM_DIA;0;EM_DIA
2787;CTR00067;3;2025-10-03;2025-09-30;730,68;716,87;PAGO_EM_DIA;0;EM_DIA
2788;CTR00067;4;2025-11-03;2025-10-31;730,68;717,03;PAGO_EM_DIA;0;EM_DIA
2789;CTR00067;5;2025-12-03;2025-12-03;730,68;720,38;PAGO_EM_DIA;0;EM_DIA
2790;CTR00067;6;2026-01-03;2026-01-03;730,68;725,09;PAGO_EM_DIA;0;EM_DIA
2791;CTR00067;7;2026-02-03;2026-02-03;730,68;722,69;PAGO_EM_DIA;0;EM_DIA
2792;CTR00067;8;2026-03-03;2026-02-28;730,68;728,93;PAGO_EM_DIA;0;EM_DIA
2793;CTR00067;9;2026-04-03;2026-04-01;730,68;725,58;PAGO_EM_DIA;0;EM_DIA
2794;CTR00067;10;2026-05-03;2026-05-03;730,68;722,7;PAGO_EM_DIA;0;EM_DIA
2795;CTR00067;11;2026-06-03;2026-06-02;730,68;717,64;PAGO_EM_DIA;0;EM_DIA
2796;CTR00067;12;2026-07-03;;730,68;;A_VENCER;0;A_VENCER
2797;CTR00068;1;2024-03-01;2024-02-28;193,39;190,9;PAGO_EM_DIA;0;EM_DIA
2798;CTR00068;2;2024-04-01;2024-03-29;193,39;190,24;PAGO_EM_DIA;0;EM_DIA
2799;CTR00068;3;2024-05-01;2024-05-01;193,39;189,76;PAGO_EM_DIA;0;EM_DIA
2800;CTR00068;4;2024-06-01;2024-05-29;193,39;191,51;PAGO_EM_DIA;0;EM_DIA
2801;CTR00068;5;2024-07-01;2024-06-29;193,39;190,73;PAGO_EM_DIA;0;EM_DIA
2802;CTR00068;6;2024-08-01;2024-08-14;193,39;190,09;PAGO_COM_ATRASO;13;1-13 dias
2803;CTR00068;7;2024-09-01;2024-08-30;193,39;190,65;PAGO_EM_DIA;0;EM_DIA
2804;CTR00068;8;2024-10-01;;193,39;;INADIMPLENTE;627;90+ dias
2805;CTR00068;9;2024-11-01;2024-10-31;193,39;189,74;PAGO_EM_DIA;0;EM_DIA
2806;CTR00068;10;2024-12-01;2024-12-01;193,39;191,15;PAGO_EM_DIA;0;EM_DIA
2807;CTR00068;11;2025-01-01;2024-12-31;193,39;192,0;PAGO_EM_DIA;0;EM_DIA
2808;CTR00068;12;2025-02-01;2025-02-01;193,39;190,84;PAGO_EM_DIA;0;EM_DIA
2809;CTR00068;13;2025-03-01;2025-02-26;193,39;191,84;PAGO_EM_DIA;0;EM_DIA
2810;CTR00068;14;2025-04-01;2025-03-30;193,39;191,91;PAGO_EM_DIA;0;EM_DIA
2811;CTR00068;15;2025-05-01;2025-04-30;193,39;189,93;PAGO_EM_DIA;0;EM_DIA
2812;CTR00068;16;2025-06-01;2025-06-16;193,39;189,69;PAGO_COM_ATRASO;15;1-15 dias
2813;CTR00068;17;2025-07-01;2025-07-01;193,39;191,99;PAGO_EM_DIA;0;EM_DIA
2814;CTR00068;18;2025-08-01;2025-07-29;193,39;191,94;PAGO_EM_DIA;0;EM_DIA
2815;CTR00068;19;2025-09-01;2025-08-30;193,39;192,64;PAGO_EM_DIA;0;EM_DIA
2816;CTR00068;20;2025-10-01;2025-09-28;193,39;190,23;PAGO_EM_DIA;0;EM_DIA
2817;CTR00068;21;2025-11-01;;193,39;;INADIMPLENTE;231;90+ dias
2818;CTR00068;22;2025-12-01;2025-12-01;193,39;190,91;PAGO_EM_DIA;0;EM_DIA
2819;CTR00068;23;2026-01-01;2025-12-31;193,39;190,65;PAGO_EM_DIA;0;EM_DIA
2820;CTR00068;24;2026-02-01;2026-01-30;193,39;189,69;PAGO_EM_DIA;0;EM_DIA
2821;CTR00068;25;2026-03-01;2026-02-28;193,39;190,62;PAGO_EM_DIA;0;EM_DIA
2822;CTR00068;26;2026-04-01;2026-03-30;193,39;192,3;PAGO_EM_DIA;0;EM_DIA
2823;CTR00068;27;2026-05-01;2026-04-30;193,39;190,21;PAGO_EM_DIA;0;EM_DIA
2824;CTR00068;28;2026-06-01;2026-05-30;193,39;193,04;PAGO_EM_DIA;0;EM_DIA
2825;CTR00068;29;2026-07-01;;193,39;;A_VENCER;0;A_VENCER
2826;CTR00068;30;2026-08-01;;193,39;;A_VENCER;0;A_VENCER
2827;CTR00068;31;2026-09-01;;193,39;;A_VENCER;0;A_VENCER
2828;CTR00068;32;2026-10-01;;193,39;;A_VENCER;0;A_VENCER
2829;CTR00068;33;2026-11-01;;193,39;;A_VENCER;0;A_VENCER
2830;CTR00068;34;2026-12-01;;193,39;;A_VENCER;0;A_VENCER
2831;CTR00068;35;2027-01-01;;193,39;;A_VENCER;0;A_VENCER
2832;CTR00068;36;2027-02-01;;193,39;;A_VENCER;0;A_VENCER
2833;CTR00068;37;2027-03-01;;193,39;;A_VENCER;0;A_VENCER
2834;CTR00068;38;2027-04-01;;193,39;;A_VENCER;0;A_VENCER
2835;CTR00068;39;2027-05-01;;193,39;;A_VENCER;0;A_VENCER
2836;CTR00068;40;2027-06-01;;193,39;;A_VENCER;0;A_VENCER
2837;CTR00068;41;2027-07-01;;193,39;;A_VENCER;0;A_VENCER
2838;CTR00068;42;2027-08-01;;193,39;;A_VENCER;0;A_VENCER
2839;CTR00068;43;2027-09-01;;193,39;;A_VENCER;0;A_VENCER
2840;CTR00068;44;2027-10-01;;193,39;;A_VENCER;0;A_VENCER
2841;CTR00068;45;2027-11-01;;193,39;;A_VENCER;0;A_VENCER
2842;CTR00068;46;2027-12-01;;193,39;;A_VENCER;0;A_VENCER
2843;CTR00068;47;2028-01-01;;193,39;;A_VENCER;0;A_VENCER
2844;CTR00068;48;2028-02-01;;193,39;;A_VENCER;0;A_VENCER
2845;CTR00068;49;2028-03-01;;193,39;;A_VENCER;0;A_VENCER
2846;CTR00068;50;2028-04-01;;193,39;;A_VENCER;0;A_VENCER
2847;CTR00068;51;2028-05-01;;193,39;;A_VENCER;0;A_VENCER
2848;CTR00068;52;2028-06-01;;193,39;;A_VENCER;0;A_VENCER
2849;CTR00068;53;2028-07-01;;193,39;;A_VENCER;0;A_VENCER
2850;CTR00068;54;2028-08-01;;193,39;;A_VENCER;0;A_VENCER
2851;CTR00068;55;2028-09-01;;193,39;;A_VENCER;0;A_VENCER
2852;CTR00068;56;2028-10-01;;193,39;;A_VENCER;0;A_VENCER
2853;CTR00068;57;2028-11-01;;193,39;;A_VENCER;0;A_VENCER
2854;CTR00068;58;2028-12-01;;193,39;;A_VENCER;0;A_VENCER
2855;CTR00068;59;2029-01-01;;193,39;;A_VENCER;0;A_VENCER
2856;CTR00068;60;2029-02-01;;193,39;;A_VENCER;0;A_VENCER
2857;CTR00069;1;2023-09-16;2023-09-13;334,5;329,42;PAGO_EM_DIA;0;EM_DIA
2858;CTR00069;2;2023-10-16;2023-10-15;334,5;334,11;PAGO_EM_DIA;0;EM_DIA
2859;CTR00069;3;2023-11-16;;334,5;;INADIMPLENTE;947;90+ dias
2860;CTR00069;4;2023-12-16;;334,5;;INADIMPLENTE;917;90+ dias
2861;CTR00069;5;2024-01-16;2024-01-31;334,5;332,57;PAGO_COM_ATRASO;15;1-15 dias
2862;CTR00069;6;2024-02-16;2024-02-15;334,5;333,13;PAGO_EM_DIA;0;EM_DIA
2863;CTR00069;7;2024-03-16;2024-03-13;334,5;332,46;PAGO_EM_DIA;0;EM_DIA
2864;CTR00069;8;2024-04-16;2024-04-13;334,5;334,35;PAGO_EM_DIA;0;EM_DIA
2865;CTR00069;9;2024-05-16;2024-05-16;334,5;332,92;PAGO_EM_DIA;0;EM_DIA
2866;CTR00069;10;2024-06-16;2024-06-14;334,5;333,09;PAGO_EM_DIA;0;EM_DIA
2867;CTR00069;11;2024-07-16;2024-07-16;334,5;332,02;PAGO_EM_DIA;0;EM_DIA
2868;CTR00069;12;2024-08-16;2024-08-15;334,5;333,51;PAGO_EM_DIA;0;EM_DIA
2869;CTR00069;13;2024-09-16;2024-10-01;334,5;331,08;PAGO_COM_ATRASO;15;1-15 dias
2870;CTR00069;14;2024-10-16;2024-10-13;334,5;333,1;PAGO_EM_DIA;0;EM_DIA
2871;CTR00069;15;2024-11-16;2024-11-15;334,5;331,21;PAGO_EM_DIA;0;EM_DIA
2872;CTR00069;16;2024-12-16;2024-12-14;334,5;331,15;PAGO_EM_DIA;0;EM_DIA
2873;CTR00069;17;2025-01-16;2025-01-14;334,5;332,58;PAGO_EM_DIA;0;EM_DIA
2874;CTR00069;18;2025-02-16;2025-02-13;334,5;332,6;PAGO_EM_DIA;0;EM_DIA
2875;CTR00069;19;2025-03-16;2025-03-14;334,5;331,7;PAGO_EM_DIA;0;EM_DIA
2876;CTR00069;20;2025-04-16;2025-04-16;334,5;329,2;PAGO_EM_DIA;0;EM_DIA
2877;CTR00069;21;2025-05-16;2025-05-24;334,5;333,58;PAGO_COM_ATRASO;8;1-8 dias
2878;CTR00069;22;2025-06-16;2025-06-14;334,5;330,65;PAGO_EM_DIA;0;EM_DIA
2879;CTR00069;23;2025-07-16;2025-07-15;334,5;334,07;PAGO_EM_DIA;0;EM_DIA
2880;CTR00069;24;2025-08-16;2025-08-16;334,5;328,71;PAGO_EM_DIA;0;EM_DIA
2881;CTR00069;25;2025-09-16;2025-09-13;334,5;331,28;PAGO_EM_DIA;0;EM_DIA
2882;CTR00069;26;2025-10-16;2025-10-16;334,5;330,92;PAGO_EM_DIA;0;EM_DIA
2883;CTR00069;27;2025-11-16;2025-11-13;334,5;330,83;PAGO_EM_DIA;0;EM_DIA
2884;CTR00069;28;2025-12-16;2025-12-14;334,5;333,19;PAGO_EM_DIA;0;EM_DIA
2885;CTR00069;29;2026-01-16;2026-01-13;334,5;327,98;PAGO_EM_DIA;0;EM_DIA
2886;CTR00069;30;2026-02-16;2026-02-14;334,5;332,13;PAGO_EM_DIA;0;EM_DIA
2887;CTR00069;31;2026-03-16;2026-03-16;334,5;329,78;PAGO_EM_DIA;0;EM_DIA
2888;CTR00069;32;2026-04-16;2026-04-16;334,5;333,07;PAGO_EM_DIA;0;EM_DIA
2889;CTR00069;33;2026-05-16;2026-05-18;334,5;328,6;PAGO_COM_ATRASO;2;1-2 dias
2890;CTR00069;34;2026-06-16;2026-06-15;334,5;330,04;PAGO_EM_DIA;0;EM_DIA
2891;CTR00069;35;2026-07-16;;334,5;;A_VENCER;0;A_VENCER
2892;CTR00069;36;2026-08-16;;334,5;;A_VENCER;0;A_VENCER
2893;CTR00069;37;2026-09-16;;334,5;;A_VENCER;0;A_VENCER
2894;CTR00069;38;2026-10-16;;334,5;;A_VENCER;0;A_VENCER
2895;CTR00069;39;2026-11-16;;334,5;;A_VENCER;0;A_VENCER
2896;CTR00069;40;2026-12-16;;334,5;;A_VENCER;0;A_VENCER
2897;CTR00069;41;2027-01-16;;334,5;;A_VENCER;0;A_VENCER
2898;CTR00069;42;2027-02-16;;334,5;;A_VENCER;0;A_VENCER
2899;CTR00069;43;2027-03-16;;334,5;;A_VENCER;0;A_VENCER
2900;CTR00069;44;2027-04-16;;334,5;;A_VENCER;0;A_VENCER
2901;CTR00069;45;2027-05-16;;334,5;;A_VENCER;0;A_VENCER
2902;CTR00069;46;2027-06-16;;334,5;;A_VENCER;0;A_VENCER
2903;CTR00069;47;2027-07-16;;334,5;;A_VENCER;0;A_VENCER
2904;CTR00069;48;2027-08-16;;334,5;;A_VENCER;0;A_VENCER
2905;CTR00069;49;2027-09-16;;334,5;;A_VENCER;0;A_VENCER
2906;CTR00069;50;2027-10-16;;334,5;;A_VENCER;0;A_VENCER
2907;CTR00069;51;2027-11-16;;334,5;;A_VENCER;0;A_VENCER
2908;CTR00069;52;2027-12-16;;334,5;;A_VENCER;0;A_VENCER
2909;CTR00069;53;2028-01-16;;334,5;;A_VENCER;0;A_VENCER
2910;CTR00069;54;2028-02-16;;334,5;;A_VENCER;0;A_VENCER
2911;CTR00069;55;2028-03-16;;334,5;;A_VENCER;0;A_VENCER
2912;CTR00069;56;2028-04-16;;334,5;;A_VENCER;0;A_VENCER
2913;CTR00069;57;2028-05-16;;334,5;;A_VENCER;0;A_VENCER
2914;CTR00069;58;2028-06-16;;334,5;;A_VENCER;0;A_VENCER
2915;CTR00069;59;2028-07-16;;334,5;;A_VENCER;0;A_VENCER
2916;CTR00069;60;2028-08-16;;334,5;;A_VENCER;0;A_VENCER
2917;CTR00070;1;2024-08-16;2024-08-15;560,8;560,78;PAGO_EM_DIA;0;EM_DIA
2918;CTR00070;2;2024-09-16;2024-09-14;560,8;549,68;PAGO_EM_DIA;0;EM_DIA
2919;CTR00070;3;2024-10-16;2024-10-14;560,8;558,37;PAGO_EM_DIA;0;EM_DIA
2920;CTR00070;4;2024-11-16;2024-11-13;560,8;558,8;PAGO_EM_DIA;0;EM_DIA
2921;CTR00070;5;2024-12-16;2024-12-16;560,8;554,88;PAGO_EM_DIA;0;EM_DIA
2922;CTR00070;6;2025-01-16;2025-01-15;560,8;559,29;PAGO_EM_DIA;0;EM_DIA
2923;CTR00070;7;2025-02-16;2025-02-15;560,8;554,91;PAGO_EM_DIA;0;EM_DIA
2924;CTR00070;8;2025-03-16;2025-03-13;560,8;557,69;PAGO_EM_DIA;0;EM_DIA
2925;CTR00070;9;2025-04-16;2025-04-16;560,8;553,1;PAGO_EM_DIA;0;EM_DIA
2926;CTR00070;10;2025-05-16;2025-05-13;560,8;551,93;PAGO_EM_DIA;0;EM_DIA
2927;CTR00070;11;2025-06-16;2025-06-16;560,8;553,79;PAGO_EM_DIA;0;EM_DIA
2928;CTR00070;12;2025-07-16;2025-07-15;560,8;553,01;PAGO_EM_DIA;0;EM_DIA
2929;CTR00071;1;2024-12-26;2024-12-23;1407,81;1401,13;PAGO_EM_DIA;0;EM_DIA
2930;CTR00071;2;2025-01-26;2025-01-24;1407,81;1388,83;PAGO_EM_DIA;0;EM_DIA
2931;CTR00071;3;2025-02-26;2025-02-26;1407,81;1405,62;PAGO_EM_DIA;0;EM_DIA
2932;CTR00071;4;2025-03-26;2025-03-24;1407,81;1395,65;PAGO_EM_DIA;0;EM_DIA
2933;CTR00071;5;2025-04-26;2025-04-23;1407,81;1407,25;PAGO_EM_DIA;0;EM_DIA
2934;CTR00071;6;2025-05-26;2025-05-23;1407,81;1381,45;PAGO_EM_DIA;0;EM_DIA
2935;CTR00071;7;2025-06-26;2025-06-23;1407,81;1382,71;PAGO_EM_DIA;0;EM_DIA
2936;CTR00071;8;2025-07-26;2025-07-23;1407,81;1397,65;PAGO_EM_DIA;0;EM_DIA
2937;CTR00071;9;2025-08-26;2025-08-25;1407,81;1382,59;PAGO_EM_DIA;0;EM_DIA
2938;CTR00071;10;2025-09-26;2025-09-26;1407,81;1402,92;PAGO_EM_DIA;0;EM_DIA
2939;CTR00071;11;2025-10-26;2025-10-26;1407,81;1384,91;PAGO_EM_DIA;0;EM_DIA
2940;CTR00071;12;2025-11-26;2025-11-23;1407,81;1387,65;PAGO_EM_DIA;0;EM_DIA
2941;CTR00072;1;2025-02-24;2025-02-21;1094,43;1081,1;PAGO_EM_DIA;0;EM_DIA
2942;CTR00072;2;2025-03-24;;1094,43;;INADIMPLENTE;453;90+ dias
2943;CTR00072;3;2025-04-24;2025-04-21;1094,43;1083,01;PAGO_EM_DIA;0;EM_DIA
2944;CTR00072;4;2025-05-24;2025-05-23;1094,43;1075,39;PAGO_EM_DIA;0;EM_DIA
2945;CTR00072;5;2025-06-24;2025-06-21;1094,43;1090,44;PAGO_EM_DIA;0;EM_DIA
2946;CTR00072;6;2025-07-24;2025-07-23;1094,43;1085,76;PAGO_EM_DIA;0;EM_DIA
2947;CTR00072;7;2025-08-24;2025-09-03;1094,43;1076,98;PAGO_COM_ATRASO;10;1-10 dias
2948;CTR00072;8;2025-09-24;2025-09-21;1094,43;1078,57;PAGO_EM_DIA;0;EM_DIA
2949;CTR00072;9;2025-10-24;2025-10-23;1094,43;1082,3;PAGO_EM_DIA;0;EM_DIA
2950;CTR00072;10;2025-11-24;2025-11-23;1094,43;1084,05;PAGO_EM_DIA;0;EM_DIA
2951;CTR00072;11;2025-12-24;2026-01-08;1094,43;1083,29;PAGO_COM_ATRASO;15;1-15 dias
2952;CTR00072;12;2026-01-24;2026-01-24;1094,43;1088,68;PAGO_EM_DIA;0;EM_DIA
2953;CTR00072;13;2026-02-24;2026-02-21;1094,43;1080,13;PAGO_EM_DIA;0;EM_DIA
2954;CTR00072;14;2026-03-24;2026-03-22;1094,43;1081,1;PAGO_EM_DIA;0;EM_DIA
2955;CTR00072;15;2026-04-24;2026-04-23;1094,43;1081,63;PAGO_EM_DIA;0;EM_DIA
2956;CTR00072;16;2026-05-24;2026-05-21;1094,43;1082,56;PAGO_EM_DIA;0;EM_DIA
2957;CTR00072;17;2026-06-24;;1094,43;;A_VENCER;0;A_VENCER
2958;CTR00072;18;2026-07-24;;1094,43;;A_VENCER;0;A_VENCER
2959;CTR00072;19;2026-08-24;;1094,43;;A_VENCER;0;A_VENCER
2960;CTR00072;20;2026-09-24;;1094,43;;A_VENCER;0;A_VENCER
2961;CTR00072;21;2026-10-24;;1094,43;;A_VENCER;0;A_VENCER
2962;CTR00072;22;2026-11-24;;1094,43;;A_VENCER;0;A_VENCER
2963;CTR00072;23;2026-12-24;;1094,43;;A_VENCER;0;A_VENCER
2964;CTR00072;24;2027-01-24;;1094,43;;A_VENCER;0;A_VENCER
2965;CTR00072;25;2027-02-24;;1094,43;;A_VENCER;0;A_VENCER
2966;CTR00072;26;2027-03-24;;1094,43;;A_VENCER;0;A_VENCER
2967;CTR00072;27;2027-04-24;;1094,43;;A_VENCER;0;A_VENCER
2968;CTR00072;28;2027-05-24;;1094,43;;A_VENCER;0;A_VENCER
2969;CTR00072;29;2027-06-24;;1094,43;;A_VENCER;0;A_VENCER
2970;CTR00072;30;2027-07-24;;1094,43;;A_VENCER;0;A_VENCER
2971;CTR00072;31;2027-08-24;;1094,43;;A_VENCER;0;A_VENCER
2972;CTR00072;32;2027-09-24;;1094,43;;A_VENCER;0;A_VENCER
2973;CTR00072;33;2027-10-24;;1094,43;;A_VENCER;0;A_VENCER
2974;CTR00072;34;2027-11-24;;1094,43;;A_VENCER;0;A_VENCER
2975;CTR00072;35;2027-12-24;;1094,43;;A_VENCER;0;A_VENCER
2976;CTR00072;36;2028-01-24;;1094,43;;A_VENCER;0;A_VENCER
2977;CTR00072;37;2028-02-24;;1094,43;;A_VENCER;0;A_VENCER
2978;CTR00072;38;2028-03-24;;1094,43;;A_VENCER;0;A_VENCER
2979;CTR00072;39;2028-04-24;;1094,43;;A_VENCER;0;A_VENCER
2980;CTR00072;40;2028-05-24;;1094,43;;A_VENCER;0;A_VENCER
2981;CTR00072;41;2028-06-24;;1094,43;;A_VENCER;0;A_VENCER
2982;CTR00072;42;2028-07-24;;1094,43;;A_VENCER;0;A_VENCER
2983;CTR00072;43;2028-08-24;;1094,43;;A_VENCER;0;A_VENCER
2984;CTR00072;44;2028-09-24;;1094,43;;A_VENCER;0;A_VENCER
2985;CTR00072;45;2028-10-24;;1094,43;;A_VENCER;0;A_VENCER
2986;CTR00072;46;2028-11-24;;1094,43;;A_VENCER;0;A_VENCER
2987;CTR00072;47;2028-12-24;;1094,43;;A_VENCER;0;A_VENCER
2988;CTR00072;48;2029-01-24;;1094,43;;A_VENCER;0;A_VENCER
2989;CTR00072;49;2029-02-24;;1094,43;;A_VENCER;0;A_VENCER
2990;CTR00072;50;2029-03-24;;1094,43;;A_VENCER;0;A_VENCER
2991;CTR00072;51;2029-04-24;;1094,43;;A_VENCER;0;A_VENCER
2992;CTR00072;52;2029-05-24;;1094,43;;A_VENCER;0;A_VENCER
2993;CTR00072;53;2029-06-24;;1094,43;;A_VENCER;0;A_VENCER
2994;CTR00072;54;2029-07-24;;1094,43;;A_VENCER;0;A_VENCER
2995;CTR00072;55;2029-08-24;;1094,43;;A_VENCER;0;A_VENCER
2996;CTR00072;56;2029-09-24;;1094,43;;A_VENCER;0;A_VENCER
2997;CTR00072;57;2029-10-24;;1094,43;;A_VENCER;0;A_VENCER
2998;CTR00072;58;2029-11-24;;1094,43;;A_VENCER;0;A_VENCER
2999;CTR00072;59;2029-12-24;;1094,43;;A_VENCER;0;A_VENCER
3000;CTR00072;60;2030-01-24;;1094,43;;A_VENCER;0;A_VENCER
3001;CTR00073;1;2023-04-30;2023-05-05;4535,45;4524,8;PAGO_COM_ATRASO;5;1-5 dias
3002;CTR00073;2;2023-05-31;2023-05-31;4535,45;4508,06;PAGO_EM_DIA;0;EM_DIA
3003;CTR00073;3;2023-06-30;2023-06-29;4535,45;4527,17;PAGO_EM_DIA;0;EM_DIA
3004;CTR00073;4;2023-07-31;2023-07-31;4535,45;4535,03;PAGO_EM_DIA;0;EM_DIA
3005;CTR00073;5;2023-08-31;2023-08-31;4535,45;4490,49;PAGO_EM_DIA;0;EM_DIA
3006;CTR00073;6;2023-09-30;2023-09-27;4535,45;4485,64;PAGO_EM_DIA;0;EM_DIA
3007;CTR00073;7;2023-10-31;2023-10-31;4535,45;4486,66;PAGO_EM_DIA;0;EM_DIA
3008;CTR00073;8;2023-11-30;2023-11-27;4535,45;4479,32;PAGO_EM_DIA;0;EM_DIA
3009;CTR00073;9;2023-12-31;2023-12-30;4535,45;4480,72;PAGO_EM_DIA;0;EM_DIA
3010;CTR00073;10;2024-01-31;2024-01-31;4535,45;4509,06;PAGO_EM_DIA;0;EM_DIA
3011;CTR00073;11;2024-02-28;2024-02-25;4535,45;4488,71;PAGO_EM_DIA;0;EM_DIA
3012;CTR00073;12;2024-03-31;2024-03-30;4535,45;4509,47;PAGO_EM_DIA;0;EM_DIA
3013;CTR00073;13;2024-04-30;2024-04-27;4535,45;4519,16;PAGO_EM_DIA;0;EM_DIA
3014;CTR00073;14;2024-05-31;2024-05-30;4535,45;4520,8;PAGO_EM_DIA;0;EM_DIA
3015;CTR00073;15;2024-06-30;2024-06-29;4535,45;4471,42;PAGO_EM_DIA;0;EM_DIA
3016;CTR00073;16;2024-07-31;2024-07-28;4535,45;4460,02;PAGO_EM_DIA;0;EM_DIA
3017;CTR00073;17;2024-08-31;2024-08-31;4535,45;4506,19;PAGO_EM_DIA;0;EM_DIA
3018;CTR00073;18;2024-09-30;2024-09-28;4535,45;4460,88;PAGO_EM_DIA;0;EM_DIA
3019;CTR00074;1;2023-05-08;2023-05-08;907,52;896,46;PAGO_EM_DIA;0;EM_DIA
3020;CTR00074;2;2023-06-08;2023-06-08;907,52;900,23;PAGO_EM_DIA;0;EM_DIA
3021;CTR00074;3;2023-07-08;2023-07-05;907,52;903,29;PAGO_EM_DIA;0;EM_DIA
3022;CTR00074;4;2023-08-08;2023-08-14;907,52;905,86;PAGO_COM_ATRASO;6;1-6 dias
3023;CTR00074;5;2023-09-08;2023-09-08;907,52;897,02;PAGO_EM_DIA;0;EM_DIA
3024;CTR00074;6;2023-10-08;;907,52;;INADIMPLENTE;986;90+ dias
3025;CTR00074;7;2023-11-08;2023-11-07;907,52;901,71;PAGO_EM_DIA;0;EM_DIA
3026;CTR00074;8;2023-12-08;2023-12-08;907,52;903,83;PAGO_EM_DIA;0;EM_DIA
3027;CTR00074;9;2024-01-08;2024-01-07;907,52;902,51;PAGO_EM_DIA;0;EM_DIA
3028;CTR00074;10;2024-02-08;2024-02-08;907,52;904,17;PAGO_EM_DIA;0;EM_DIA
3029;CTR00074;11;2024-03-08;2024-03-07;907,52;900,71;PAGO_EM_DIA;0;EM_DIA
3030;CTR00074;12;2024-04-08;2024-04-15;907,52;906,41;PAGO_COM_ATRASO;7;1-7 dias
3031;CTR00075;1;2023-02-28;2023-02-25;382,46;376,44;PAGO_EM_DIA;0;EM_DIA
3032;CTR00075;2;2023-03-31;2023-03-29;382,46;379,78;PAGO_EM_DIA;0;EM_DIA
3033;CTR00075;3;2023-04-30;2023-04-30;382,46;381,58;PAGO_EM_DIA;0;EM_DIA
3034;CTR00075;4;2023-05-31;2023-05-28;382,46;382,33;PAGO_EM_DIA;0;EM_DIA
3035;CTR00075;5;2023-06-30;2023-06-29;382,46;376,74;PAGO_EM_DIA;0;EM_DIA
3036;CTR00075;6;2023-07-31;2023-07-29;382,46;382,32;PAGO_EM_DIA;0;EM_DIA
3037;CTR00075;7;2023-08-31;2023-08-30;382,46;377,35;PAGO_EM_DIA;0;EM_DIA
3038;CTR00075;8;2023-09-30;2023-09-28;382,46;382,29;PAGO_EM_DIA;0;EM_DIA
3039;CTR00075;9;2023-10-31;2023-10-31;382,46;377,37;PAGO_EM_DIA;0;EM_DIA
3040;CTR00075;10;2023-11-30;2023-11-27;382,46;377,74;PAGO_EM_DIA;0;EM_DIA
3041;CTR00075;11;2023-12-31;2023-12-30;382,46;378,66;PAGO_EM_DIA;0;EM_DIA
3042;CTR00075;12;2024-01-31;2024-01-31;382,46;376,59;PAGO_EM_DIA;0;EM_DIA
3043;CTR00075;13;2024-02-28;2024-02-28;382,46;377,17;PAGO_EM_DIA;0;EM_DIA
3044;CTR00075;14;2024-03-31;2024-03-30;382,46;379,55;PAGO_EM_DIA;0;EM_DIA
3045;CTR00075;15;2024-04-30;2024-04-28;382,46;378,63;PAGO_EM_DIA;0;EM_DIA
3046;CTR00075;16;2024-05-31;2024-05-28;382,46;376,37;PAGO_EM_DIA;0;EM_DIA
3047;CTR00075;17;2024-06-30;2024-06-27;382,46;380,47;PAGO_EM_DIA;0;EM_DIA
3048;CTR00075;18;2024-07-31;2024-07-29;382,46;377,24;PAGO_EM_DIA;0;EM_DIA
3049;CTR00075;19;2024-08-31;2024-08-31;382,46;378,8;PAGO_EM_DIA;0;EM_DIA
3050;CTR00075;20;2024-09-30;;382,46;;INADIMPLENTE;628;90+ dias
3051;CTR00075;21;2024-10-31;2024-10-29;382,46;380,55;PAGO_EM_DIA;0;EM_DIA
3052;CTR00075;22;2024-11-30;2024-11-28;382,46;377,43;PAGO_EM_DIA;0;EM_DIA
3053;CTR00075;23;2024-12-31;2024-12-31;382,46;381,75;PAGO_EM_DIA;0;EM_DIA
3054;CTR00075;24;2025-01-31;2025-01-30;382,46;380,94;PAGO_EM_DIA;0;EM_DIA
3055;CTR00076;1;2024-11-20;2024-11-20;1022,45;1019,79;PAGO_EM_DIA;0;EM_DIA
3056;CTR00076;2;2024-12-20;2024-12-19;1022,45;1003,07;PAGO_EM_DIA;0;EM_DIA
3057;CTR00076;3;2025-01-20;;1022,45;;INADIMPLENTE;516;90+ dias
3058;CTR00076;4;2025-02-20;2025-02-23;1022,45;1003,88;PAGO_COM_ATRASO;3;1-3 dias
3059;CTR00076;5;2025-03-20;2025-03-19;1022,45;1006,83;PAGO_EM_DIA;0;EM_DIA
3060;CTR00076;6;2025-04-20;2025-04-17;1022,45;1008,37;PAGO_EM_DIA;0;EM_DIA
